id,EAP,MWS,HPL
id19956,0.0002742613682188354,0.9996753303585115,5.0408273266756583e-05
id15104,0.006355343452873579,0.9825886272501546,0.011056029296974603
id17559,0.804801976652307,0.012582382584743156,0.1826156407629506
id16839,0.08623381454116281,0.8557908051963681,0.05797538026247256
id14493,0.9220700443547155,0.0711022825286746,0.0068276731166069925
id08833,0.9066112882892488,0.08387360723327703,0.009515104477472868
id15723,0.1450325231954032,0.8500189366902917,0.004948540114303554
id02716,0.9909127652840748,0.007853598417301048,0.0012336362986243865
id06689,0.019331558284525707,0.03282125158854846,0.9478471901269246
id18837,0.3244780765640998,0.43565329991055907,0.2398686235253419
id04466,0.9015122849457309,0.030328529223828407,0.06815918583044007
id00686,0.2978378392307256,0.6718403808165677,0.03032177995271139
id09010,0.01174017546071014,0.0005485528714010729,0.9877112716678909
id23353,0.988661442272655,0.0068352263659063025,0.0045033313614371556
id00066,0.9027543651244121,0.01661084624516426,0.08063478863042675
id15724,0.026719544867226948,0.023229418557758508,0.9500510365750151
id23486,0.01718926120175117,0.980105917451008,0.00270482134724249
id22258,0.0005152871167015433,0.9951335635625279,0.004351149320772461
id02292,0.8952650464693468,0.015525371282166451,0.08920958224848616
id16356,0.34965545767541245,0.6051787227980202,0.045165819526563976
id00235,0.90433269353904,0.09532267433990624,0.00034463212105680525
id25522,0.030859184325034785,0.9665806673927934,0.0025601482821712633
id04204,0.044975288369375636,0.0034704636574975733,0.9515542479731239
id22016,0.7270309094478346,0.19014069133718775,0.08282839921497726
id06480,0.08627977335750067,0.07285862104051107,0.8408616056019914
id08718,0.005582620375262406,0.994286481949264,0.00013089767547637358
id05251,8.092075428698972e-05,9.947112085412401e-05,0.999819608124858
id03359,0.9592203825227772,0.026972743982962295,0.013806873494258803
id16117,0.060694349185203084,0.9388782127920754,0.0004274380227180167
id17000,0.0017236732473388788,0.00135006567695807,0.9969262610757031
id01730,0.002368426988599129,0.0005756883205917695,0.9970558846908156
id00630,0.741243633190172,0.009080256410679517,0.24967611039914783
id18175,0.042684739448052754,0.9562261572741177,0.0010891032778262931
id00907,0.9794687993991884,0.006564211344853992,0.013966989255954675
id18251,0.028425705602538345,0.0044587675573734675,0.9671155268400938
id25861,0.4299274602538596,0.02482814729310346,0.5452443924530344
id00398,0.9163867951879517,0.017913673140262116,0.06569953167178788
id27573,0.9960208386117156,0.0035820449494903244,0.00039711643879420267
id10022,0.014758435038839033,0.21399995835590224,0.7712416066052542
id15901,0.44489274417849123,0.5507910991455425,0.004316156675964912
id00451,0.13586208720351353,0.8258193258578143,0.03831858693867532
id23129,0.002350396495821669,0.00039252837510791576,0.9972570751290706
id26498,0.07853308063107986,0.016786438026970708,0.904680481341952
id14741,0.29245248552589664,0.13565401587608106,0.5718934985980204
id18453,0.06937877804392156,0.8431587194280048,0.08746250252807197
id08309,0.9199536522163663,0.004395162625601726,0.0756511851580287
id00320,0.9999912828509371,8.50374499343993e-06,2.1340406543555482e-07
id07688,0.13824728763199914,0.8528775033347656,0.008875209033237475
id01556,0.0021675884421392933,0.9973475221808522,0.0004848893770074289
id00178,0.5187686457196383,0.4218900439600861,0.05934131032026886
id18902,0.030172380870503425,0.9591896111038322,0.010638008025662843
id27002,0.9279187442043716,0.0025333026423259605,0.06954795315330416
id21418,0.9999879698085808,3.3020686428506367e-06,8.728122779509255e-06
id23018,0.0013768447139182228,0.9291910933494295,0.06943206193665215
id07032,0.12429414470803904,0.8596936148903705,0.016012240401592312
id16195,0.5759053034670476,0.260837751950466,0.16325694458248563
id11202,0.019388939055264814,0.001338215403813204,0.9792728455409205
id09578,0.7309327527889264,0.2500684726772766,0.018998774533795424
id26984,0.9100462068391965,0.08270695334483051,0.007246839815974683
id19856,0.00712748955155943,0.0002794105456335949,0.9925930999028036
id12086,0.11210616976668013,0.8517999669433978,0.036093863289922305
id12052,0.08875232811676925,0.9066571758444661,0.004590496038763414
id17728,0.0033263547161147466,0.9952173039261126,0.0014563413577749955
id24608,0.17855101142765578,0.8202000525331786,0.0012489360391651637
id21097,0.10211566742918257,0.8782360463487101,0.01964828622210841
id20179,7.506207073902222e-05,0.9999192685391294,5.669390132463859e-06
id15144,0.23069720071542155,0.27481486531475213,0.49448793396982743
id00206,0.9628982226691442,0.014219703903083568,0.02288207342777266
id22285,0.000526674473228585,0.9990215679187926,0.00045175760798052227
id06417,0.03318603176628619,0.19392375495450695,0.7728902132792095
id00215,0.06284732406793218,0.004899370731761157,0.9322533052003045
id04201,0.4826343488171341,0.5163287567851782,0.001036894397684193
id21771,0.9887847470403803,0.003337690147681723,0.007877562811937409
id12451,0.002433733321028148,0.8156581207103907,0.18190814596858437
id14250,0.024824821090270194,0.08056291775899474,0.894612261150732
id03433,0.19237377114098608,0.019936458063698342,0.787689770795317
id03303,0.028183392225064358,0.971187445309126,0.0006291624658119303
id25901,0.11976772704944788,0.2676572120770717,0.6125750608734823
id06945,0.0742361641399614,0.8547425423815842,0.07102129347845318
id05664,0.5193003032684609,0.08649070330313026,0.3942089934284122
id05741,0.9989386886500516,0.001048188813791082,1.3122536156187187e-05
id10652,0.9608111796108814,0.025619739475229934,0.013569080913888674
id16300,0.9232300972940052,0.04373094531917222,0.0330389573868278
id12319,0.8808248773232871,0.06303636778166193,0.056138754895047896
id07500,0.06399393558001468,0.0005111688408379627,0.9354948955791464
id12478,0.7335644716732264,0.014621318282843463,0.2518142100439306
id03076,0.09692266685864695,0.9008728215634054,0.0022045115779495542
id00969,0.4923568074058774,0.10432032587806446,0.40332286671606177
id23636,0.015062732369286328,0.009518705452332344,0.9754185621783799
id09791,0.030813877275534234,0.880634311574298,0.08855181115016948
id05680,0.05243642029478849,0.628608361680967,0.31895521802424187
id03672,0.0886967006148854,0.3284050091341323,0.5828982902509848
id04286,0.00608588015339733,0.07177668102853572,0.9221374388180675
id23883,0.013930054478606806,0.5545782859299929,0.4314916595914039
id11914,0.09594334931190539,0.8920361080469403,0.012020542641155553
id20974,0.006045169700214296,0.002515131699431561,0.9914396986003582
id26125,0.03590450227927717,0.9575881371680665,0.0065073605526583455
id15543,0.16106187169200678,0.8383434951911731,0.0005946331168190296
id19471,0.9999417068724237,1.0365095401362398e-05,4.7928032175703405e-05
id11503,0.7886147773810942,0.0992611905174683,0.11212403210144029
id09321,0.005876209765735189,0.07542405769634526,0.9186997325379219
id25560,8.149734398434159e-05,0.9992856589904087,0.0006328436656092226
id06726,0.8280910941375522,0.08112357679631306,0.09078532906613664
id05709,0.9934678040300328,0.005573921116838608,0.0009582748531307137
id09788,0.04111681552668421,0.3861987477741376,0.572684436699176
id05289,0.9999585774253327,7.5535864496084494e-06,3.386898822065859e-05
id11815,0.006834698047718062,0.0027649663497123778,0.9904003356025692
id22422,0.8650053599531204,0.02318474029912193,0.1118098997477585
id25954,0.9838834945346746,0.010843330130718034,0.00527317533460852
id13601,0.8191816597013031,0.07541827675413619,0.10540006354456154
id05677,0.7405001255327106,0.25800435112384,0.0014955233434501788
id10498,0.023291328017595224,0.00035900196113402205,0.9763496700212702
id02665,0.4002173877713088,0.014979762050333483,0.5848028501783581
id10114,0.07760180794664667,0.6886480464465824,0.23375014560677373
id26314,0.7482312979494259,0.033424656635536974,0.21834404541504027
id21240,0.3563814806290577,0.3864233199786713,0.25719519939226865
id15569,0.9367945738578903,0.04070581207855895,0.022499614063547183
id25928,0.05465609529439681,0.9198888454715037,0.025455059234102188
id22706,0.02451679183181527,0.0009378959220575587,0.9745453122461244
id20877,0.0023401715265868425,0.02172458985373045,0.9759352386196879
id04318,0.5696123191197872,0.3994592313738466,0.030928449506366935
id18299,0.05145210507109149,0.06855196739282705,0.8799959275360839
id08126,0.05704071791799748,0.9416389453170709,0.0013203367649347172
id14293,0.45684749989916307,0.5420164414011692,0.001136058699669469
id12759,0.995554156607673,0.003313711261692931,0.0011321321306369456
id11983,0.35145043393938796,0.6085248520804339,0.04002471398017493
id05580,0.01883058429416656,0.014065629042286571,0.9671037866635476
id25846,0.3202092406319309,0.4564802159472294,0.22331054342083656
id01939,0.8589116581345496,0.11957660590586466,0.021511735959584517
id26327,0.009291951342244283,0.07669483309636664,0.9140132155613887
id11068,0.0034785571917966876,0.9962120909374225,0.0003093518707799012
id08404,0.9930078662998684,0.006128618686162049,0.0008635150139700248
id27189,0.2970983964944725,0.0004668059714363226,0.7024347975340941
id15119,0.06051559752055975,0.14369280642379975,0.7957915960556393
id26525,0.9976158972423438,0.0021934369003484026,0.00019066585730453633
id03618,0.9770615114057825,0.007491843227072374,0.015446645367141998
id27220,0.9990854036601106,0.00020041175296553956,0.0007141845869212398
id18777,0.003420414974248508,0.9960834141586079,0.0004961708671446332
id20213,0.9927891653388804,0.0023111359565679583,0.004899698704553251
id20403,0.978284825944274,0.004162529444551157,0.017552644611175585
id03777,0.04085026120177698,0.9437276981697436,0.015422040628478946
id10595,0.030776311158947557,0.011016003296561782,0.9582076855444884
id13816,0.4409994793480731,0.5521653387834253,0.006835181868502546
id05667,0.005860845320144962,0.9924394747242684,0.0016996799555855212
id24629,0.4194920762071799,0.5429936270407798,0.03751429675204086
id20398,0.5949510999423848,0.39390501108679565,0.011143888970817821
id14108,8.321549552314167e-05,0.9998626139989185,5.417050556061228e-05
id06196,0.0007675290956404586,6.627670093555057e-05,0.9991661942034248
id02800,0.4675578450479462,0.019497298763492158,0.5129448561885619
id18732,0.0001937611724713172,0.0012435857420813059,0.9985626530854443
id11915,0.26977920140175,0.2715143572024669,0.4587064413957813
id09739,0.8701290783133976,0.10003358247663068,0.029837339209968724
id24672,0.9990079069945188,0.00044421210535694434,0.0005478809001219846
id00414,0.0010056468952610899,0.9893088440213356,0.0096855090834074
id16307,0.9885652436903218,0.0047278184177472465,0.0067069378919303695
id14043,0.06422045692842471,0.9313638310090454,0.00441571206253074
id00517,0.00045315893326807464,0.9995227167646313,2.4124302104682004e-05
id09744,0.9994465552461049,0.0001183796230728863,0.0004350651308196325
id19257,0.7711086682684528,0.1905102626335675,0.03838106909797791
id15437,0.7103225844765146,0.009761674877764248,0.2799157406457201
id16352,0.013596657020899194,0.9817463701515174,0.00465697282758418
id18849,0.7706118887394364,0.13586168276179778,0.09352642849876792
id19434,6.56226078745585e-06,5.559849143797538e-06,0.9999878778900669
id17928,0.009970113685959977,0.9746273763528263,0.015402509961211775
id16896,0.02482994627868631,0.9721614681580821,0.0030085855632351623
id02135,0.18382660520515404,0.358737340323964,0.4574360544708837
id15075,0.9888438071993649,0.009335808067151665,0.0018203847334809775
id27486,0.00642806166331347,0.0002456695179791344,0.9933262688187018
id19422,0.9788484562364269,0.0004775223540011222,0.020674021409575204
id09603,0.025877505718219722,0.08623732993162682,0.8878851643501511
id02133,0.04935775958776671,0.013057948924234073,0.937584291487996
id03441,0.29787311160344226,0.64944508145983,0.05268180693673107
id02398,0.000725347135072661,0.0002611916897715445,0.9990134611751528
id05152,0.33143134206309716,0.6650313718852277,0.0035372860516761214
id17838,0.058846425303974104,0.9403259547330987,0.0008276199629283837
id25060,0.9995902339137791,5.252178469714382e-05,0.0003572443015255471
id09998,0.04924879220634372,0.9431686124563171,0.007582595337340763
id01828,0.15025440467254422,0.013059522808872733,0.8366860725185843
id25377,0.2934730914248895,0.7004588026142924,0.006068105960819827
id22175,0.11004999545263822,0.0028040081751484476,0.8871459963722136
id02974,0.031482390090001165,0.9410917900836946,0.027425819826303294
id26955,0.9994649442879271,7.965788553576536e-05,0.00045539782653788205
id21091,0.951715455837771,0.04007935191993948,0.008205192242291116
id12802,0.7153118344199316,0.01299309417635281,0.27169507140371324
id07432,1.6084174169470798e-05,1.0078943708122844e-05,0.9999738368821259
id18749,0.10209349686608271,0.0679800283353916,0.8299264747985285
id15030,0.000629029107650301,0.9974510183350545,0.0019199525572935019
id17155,0.018631156018273882,0.0002659183733343505,0.9811029256083947
id08128,0.0012756709948575763,0.002444228538422536,0.9962801004667219
id25706,0.016431196882003504,0.021528234139072327,0.9620405689789258
id15645,0.9727929784037539,0.0019530223013991587,0.025253999294849783
id04943,0.9318673165024647,0.06006201869780659,0.008070664799731987
id27566,0.0007503569016891633,0.998710947544484,0.0005386955538285776
id11765,0.511707901462817,0.4597288649383791,0.028563233598806612
id13783,0.5128460436498984,0.16893826896100114,0.31821568738909906
id00492,0.002511088400905939,0.9939772645899541,0.003511647009140333
id27636,0.07991639331934279,0.9116973486865472,0.0083862579941093
id04273,0.8978975463941697,0.03555243771758072,0.06655001588825338
id02537,0.1551042873631564,0.7639343094250873,0.08096140321175725
id24349,0.7868750050107988,0.002711769701943694,0.21041322528725884
id00023,5.304887080553818e-05,0.00026592104584182964,0.9996810300833519
id23025,0.10210064455125725,0.010039830162990634,0.887859525285751
id08722,0.9561527745844187,0.04286209835576233,0.0009851270598210963
id02420,0.9997968431464982,2.0235731958030992e-05,0.00018292112154145348
id10811,0.9929387497447505,0.0029183310348839878,0.004142919220362684
id04019,0.002092302827138563,0.9971138412737837,0.0007938558990718607
id18334,0.9750311082413432,0.0010107740620964316,0.023958117696560973
id16781,0.44427072421616653,0.014096039600314893,0.5416332361835192
id08773,0.8261659415571725,0.0014518560108890892,0.17238220243193852
id19214,0.9716255537107003,0.02047878625676643,0.007895660032536011
id09589,0.0006934854726042331,0.0037786819578816294,0.9955278325695126
id24246,0.9371764042122641,0.041434105402549215,0.021389490385190793
id23577,0.9420111578192903,0.0105360217277211,0.047452820452992026
id09305,0.7787299920780791,0.1979042893824083,0.02336571853951345
id16460,0.013586899986319859,0.9739342596333378,0.012478840380343421
id21115,0.8550400848698296,0.08927737837172421,0.0556825367584441
id25996,0.041594539266910174,0.43241297989658883,0.5259924808364994
id02551,0.0008697317589173995,0.9985153262506018,0.0006149419904790413
id19352,0.012378176122926533,0.9876113826434061,1.044123366605701e-05
id03806,0.011184071621655545,0.9523941112653224,0.0364218171130242
id26544,0.9762821484780007,0.016999681170303652,0.006718170351696039
id18761,0.9512211360457907,0.00877750457085406,0.04000135938335344
id24148,0.11964986317927953,0.008292261255576581,0.8720578755651444
id16095,0.05115148508354038,0.007142123587947667,0.9417063913285132
id18442,0.8884461199668309,0.08932824178200739,0.022225638251162333
id22596,2.7050873333588996e-05,0.9999707387884499,2.210338218015413e-06
id23002,0.033779826726657095,0.9644692991282958,0.0017508741450462338
id04797,0.9933867412003133,0.00407711561202987,0.002536143187659155
id06610,0.05116780966742229,0.9435637590303665,0.005268431302210324
id16173,0.4339604501817831,0.042287988061269544,0.5237515617569459
id18292,0.058438997349132875,0.9393524517484751,0.0022085509023908483
id27328,0.9897194262198838,0.009695330017335387,0.0005852437627805107
id01695,0.0019359438210613154,0.0033170300044025078,0.9947470261745331
id05761,0.5068475129244434,0.4927288242725324,0.0004236628030269954
id16354,0.9826209573479129,0.016747534525889,0.0006315081262001508
id12207,0.007777263429399213,0.36525012255143613,0.6269726140191638
id05665,0.038156474580646374,0.9570901796947611,0.00475334572459456
id01911,0.9408416950136299,0.0026979412402073806,0.05646036374615937
id19153,0.14144081820792068,0.851771545321037,0.006787636471040772
id10295,0.2634504443032807,0.10537255217794532,0.6311770035187714
id23038,0.8419421747749304,0.017296483526600306,0.14076134169847068
id23783,0.2944419837596585,0.001893327034443464,0.7036646892058958
id27879,0.9841073240476269,0.0060152270388516595,0.009877448913523866
id19190,0.003065666246599508,2.856569549873351e-05,0.996905768057902
id05065,0.9700343125182387,0.0026042378211984956,0.027361449660565113
id21296,0.026079187951082796,0.04801385446769066,0.9259069575812283
id13262,0.23445735912903828,0.5988719575373639,0.16667068333359497
id10333,0.9651626266636611,0.031721802880170014,0.003115570456166632
id16677,0.04526965068615717,0.05522710706784308,0.8995032422460015
id01392,0.37332636366135463,0.621896866341469,0.004776769997179769
id27874,0.7515001316467113,0.04929183452622063,0.19920803382706787
id02294,0.00020187339176249659,0.00019613922305168873,0.9996019873851866
id18298,0.0015641917846105267,0.9431297274204762,0.05530608079491162
id06997,0.9960500331592569,0.00035332246254675246,0.003596644378199323
